stock_id,stock_name,market,industry,type
8064,東捷,上櫃,光電業,設備儀器廠商
8066,來思達,上櫃,貿易百貨業,家居用品
8067,志旭,上櫃,電子通路業,電聲產品/電子通路/週邊產品/時尚產業
8068,全達,上櫃,電子通路業,軟體業/電子通路
8069,元太,上櫃,光電業,面板業
8070,長華*,上市,電子通路業,電子通路/封測服務與材料
8071,能率網通,上櫃,電子零組件業,電子零件元件/電子通路/輔助與彌補用醫材
8072,陞泰,上市,電子通路業,電子通路/消費性電子產品
8074,鉅橡,上櫃,電子零組件業,印刷電路板相關
8076,伍豐,上櫃,電腦及週邊設備業,電腦系統業
8077,洛碁,上櫃,觀光事業,
8080,永利聯合,上櫃,建材營造業,營造工程
8081,致新,上市,半導體業,IC設計
8083,瑞穎,上櫃,電機機械,機械
8084,巨虹,上櫃,電子通路業,電子通路/週邊產品/旅館、餐飲
8085,福華,上櫃,其他電子業,面板零組件/電子零件元件/面板業
8086,宏捷科,上櫃,半導體業,IC製造
8087,華鎂鑫,上櫃,光電業,太陽能/電力
8088,品安,上櫃,半導體業,電子零件元件
8089,康全電訊,上櫃,通信網路業,通訊設備/光通訊
8091,翔名,上櫃,電子零組件業,電子通路/設備儀器廠商
8092,建暐,上櫃,其他電子業,機械/設備儀器廠商
8093,保銳,上櫃,電子零組件業,電子零件元件
8096,擎亞,上櫃,電子通路業,電子通路
8097,常珵,上櫃,通信網路業,通訊設備
8099,大世科,上櫃,資訊服務業,軟體業/INTERNET技術與基礎設施
8101,華冠,上市,通信網路業,手機/消費性電子產品/穿戴式裝置/電腦系統業
8103,瀚荃,上市,電子零組件業,電子零件元件
8104,錸寶,上市,光電業,面板業
8105,凌巨,上市,光電業,面板業
8107,大億金茂,上櫃,電機機械,汽機車零組件
8109,博大,上櫃,電子零組件業,電子零件元件
8110,華東,上市,半導體業,IC封裝測試
8111,立碁,上櫃,光電業,
8112,至上,上市,電子通路業,電子通路
8114,振樺電,上市,電腦及週邊設備業,電腦系統業
8121,越峰,上櫃,電子零組件業,被動元件
8131,福懋科,上市,半導體業,電子零件元件/IC封裝測試/LED
8147,正淩,上櫃,電子零組件業,電子零件元件
8150,南茂,上市,半導體業,IC封裝測試/封測服務與材料
8155,博智,上櫃,電子零組件業,印刷電路板相關
8163,達方,上市,電腦及週邊設備業,車輛整車/週邊產品
8171,天宇,上櫃,通信網路業,汽機車零組件/電子零件元件/電力設備
8176,智捷,上櫃,通信網路業,通訊設備
8182,加高,上櫃,電子零組件業,被動元件
8183,精星,上櫃,其他電子業,電腦系統業
8201,無敵,上市,其他電子業,車用電子/INTERNET技術與基礎設施/消費性電子產品
8210,勤誠,上市,電腦及週邊設備業,電子零件元件
8213,志超,上市,電子零組件業,印刷電路板相關
8215,明基材,上市,光電業,面板零組件
8222,寶一,上市,電機機械,機械/航天軍工
8227,巨有科技,上櫃,半導體業,IC設計
8234,新漢,上櫃,電腦及週邊設備業,電腦系統業
8240,華宏,上櫃,光電業,面板零組件
8249,菱光,上市,電子零組件業,數位相機
8255,朋程,上櫃,電機機械,車用電子/分離式元件
8261,富鼎,上市,半導體業,分離式元件
8271,宇瞻,上市,半導體業,電子零件元件
8277,商丞,上櫃,半導體業,電子零件元件/週邊產品
8279,生展,上櫃,生技醫療業,生物科技/醫藥產業
8284,三竹,上櫃,資訊服務業,軟體業
8289,泰藝,上櫃,電子零組件業,被動元件
8291,尚茂,上櫃,電子零組件業,印刷電路板相關
8299,群聯,上櫃,半導體業,電子零件元件/傳輸介面/IC設計/週邊產品
8341,日友,上市,其他業,傳產其他
8342,益張,上櫃,其他業,家居用品/線材、盤元
8349,恒耀,上櫃,鋼鐵工業,
8354,冠好,上櫃,其他業,化學工業/造紙業/傳產其他
8358,金居,上櫃,電子零組件業,印刷電路板相關
8367,建新國際,上市,航運業,運輸事業
8374,羅昇,上市,電機機械,機械/電力設備
8383,千附,上櫃,其他電子業,機械/營造工程/電子其他
8390,金益鼎,上櫃,其他業,傳產其他
8401,白紗科,上櫃,其他業,傳產其他
8403,盛弘,上櫃,生技醫療業,醫藥產業/醫療器材通路/醫療管理服務
8404,百和興業-KY,上市,其他業,紡織中游/地產/傳產其他
8409,商之器,上櫃,生技醫療業,INTERNET技術與基礎設施/診斷與監測用醫材
8410,森田,上櫃,電腦及週邊設備業,電子零件元件
8411,福貞-KY,上市,其他業,傳產其他
8415,大國鋼,上櫃,鋼鐵工業,線材、盤元/非鐵金屬
8416,實威,上櫃,資訊服務業,軟體業/週邊產品
8418,捷必勝-KY,上櫃,其他業,機械
8420,明揚,上櫃,其他業,運動產業
8421,旭源,上櫃,其他業,傳產其他
8422,可寧衛,上市,其他業,傳產其他
8423,保綠-KY,上櫃,其他業,橡膠工業
8424,惠普,上櫃,建材營造業,建材
8426,紅木-KY,上櫃,其他業,營造工程
8429,金麗-KY,上市,貿易百貨業,成衣/傳產其他
8431,匯鑽科,上櫃,其他電子業,傳產其他
8432,東生華,上櫃,生技醫療業,醫藥產業
8433,弘帆,上櫃,貿易百貨業,流通業
8435,鉅邁,上櫃,其他業,化學工業
8436,大江,上櫃,生技醫療業,生物科技/食品加工/時尚產業
8437,大地-KY,上櫃,其他業,服務業
8438,昶昕,上市,其他業,電子化工材料/傳產其他
8440,綠電,上櫃,其他業,傳產其他
8442,威宏-KY,上市,其他業,時尚產業/傳產其他/運動產業
8443,阿瘦,上市,貿易百貨業,傳產其他
8444,綠河-KY,上櫃,其他業,建材
8446,華研,上櫃,文化創意業,傳播事業/文化創意產業
8450,霹靂,上櫃,文化創意業,傳播事業/文化創意產業
8454,富邦媒,上市,貿易百貨業,INTERNET應用與服務
8455,大拓-KY,上櫃,其他電子業,電力設備/印刷電路板相關/電子通路/設備儀器廠商
8462,柏文,上市,觀光事業,休閒娛樂
8463,潤泰材,上市,其他業,水泥/營造工程
8464,億豐,上市,其他業,家居用品
8466,美吉吉-KY,上市,其他業,建材
8467,波力-KY,上市,其他業,傳產其他/運動產業
8472,夠麻吉,上櫃,電子商務,INTERNET應用與服務
8473,山林水,上市,其他業,營造工程/水資源
8476,台境,上櫃,其他業,營造工程
8477,創業家,上櫃,電子商務,INTERNET應用與服務
8478,東哥遊艇,上市,其他業,機械
8481,政伸,上市,其他業,傳產其他
8482,商億-KY,上市,其他業,家居用品
8488,吉源-KY,上市,其他業,傳產其他
8489,三貝德,上櫃,其他業,服務業
8499,鼎炫-KY,上市,其他電子業,機械/電子零件元件
8905,裕國,上櫃,其他業,運輸事業/食品加工
8906,花王,上櫃,其他業,傳產其他
8908,欣雄,上櫃,油電燃氣業,石油及天然氣
8916,光隆,上櫃,其他業,成衣/家居用品/紡織中游
8917,欣泰,上櫃,油電燃氣業,石油及天然氣
8921,沈氏,上櫃,其他業,傳產其他
8923,時報,上櫃,文化創意業,傳播事業
8924,大田,上櫃,其他業,運動產業
8926,台汽電,上市,油電燃氣業,電力
8927,北基,上櫃,油電燃氣業,其他公用事業
8928,鉅明,上櫃,其他業,運動產業
8929,富堡,上櫃,其他業,紡織中游/造紙業
8930,青鋼,上櫃,鋼鐵工業,建材
8931,大汽電,上櫃,油電燃氣業,電力/傳產其他
8932,宏大,上櫃,其他業,傳產其他
8933,愛地雅,上櫃,其他業,車輛整車
8935,邦泰,上櫃,其他業,傳產其他
8936,國統,上櫃,其他業,水泥/水資源
8937,合騏,上櫃,其他業,汽機車零組件/車輛整車
8938,明安,上櫃,其他業,傳產其他/運動產業
8940,新天地,上市,觀光事業,旅館、餐飲
8941,關中,上櫃,貿易百貨業,傳產其他
8942,森鉅,上櫃,其他業,建材
8996,高力,上市,電機機械,傳產其他
9802,鈺齊-KY,上市,其他業,傳產其他
9902,台火,上市,其他業,資產股/車輛整車/流通業
9904,寶成,上市,其他業,控股公司/傳產其他
9905,大華,上市,其他業,傳產其他
9906,欣巴巴,上市,建材營造業,地產
9907,統一實,上市,其他業,板鋼/化纖原料/傳產其他
9908,大台北,上市,油電燃氣業,石油及天然氣
9910,豐泰,上市,其他業,傳產其他/運動產業
9911,櫻花,上市,其他業,家居用品
9912,偉聯,上市,電腦及週邊設備業,顯示器
9914,美利達,上市,其他業,機械/車輛整車
9917,中保科,上市,其他業,服務業/消費性電子產品
9918,欣天然,上市,油電燃氣業,石油及天然氣
9919,康那香,上市,其他業,紡織中游/造紙業
9921,巨大,上市,其他業,機械/車輛整車
9924,福興,上市,其他業,家居用品
9925,新保,上市,其他業,服務業/消費性電子產品
9926,新海,上市,油電燃氣業,石油及天然氣
9927,泰銘,上市,其他業,非鐵金屬
9928,中視,上市,其他業,傳播事業
9929,秋雨,上市,其他業,傳播事業/傳產其他
9930,中聯資源,上市,其他業,水泥/傳產其他
9931,欣高,上市,油電燃氣業,石油及天然氣
9933,中鼎,上市,其他業,營造工程
9934,成霖,上市,其他業,家居用品
9935,慶豐富,上市,其他業,家居用品
9937,全國,上市,油電燃氣業,其他公用事業
9938,百和,上市,其他業,紡織中游/傳產其他
9939,宏全,上市,其他業,化纖原料/造紙業/傳產其他
9940,信義,上市,其他業,地產
9941,裕融,上市,其他業,車輛整車
9942,茂順,上市,其他業,橡膠工業
9943,好樂迪,上市,觀光事業,休閒娛樂
9944,新麗,上市,其他業,家居用品/紡織中游
9945,潤泰新,上市,其他業,地產
9946,三發地產,上市,建材營造業,營造工程/地產
9949,琉園,上櫃,文化創意業,傳產其他
9950,萬國通,上櫃,塑膠工業,傳產其他
9951,皇田,上櫃,電機機械,汽車內裝
9955,佳龍,上市,其他業,傳產其他
9958,世紀鋼,上市,鋼鐵工業,條鋼
9960,邁達康,上櫃,貿易百貨業,INTERNET應用與服務/運動產業
9962,有益,上櫃,鋼鐵工業,不鏽鋼
