date,stock_id,Trading_Volume,Trading_money,open,high,low,close,spread,Trading_turnover,slowk,slowd,5MA,10MA,20MA,RSI,macd,macdsignal,macdhist,upperband,middleband,lowerband
2021-12-14,2330,22997961,13757424386,598.0,600.0,597.0,599.0,-2.0,21324,34.25925925925918,48.919753086419725,603.0,604.5,605.2,47.00094827427515,0.44417399825761095,1.3117990181158448,-0.8676250198582338,619.0072444752709,605.2,591.3927555247292
2021-12-15,2330,22419040,13420958112,597.0,601.0,596.0,600.0,1.0,19195,22.222222222222143,36.88271604938269,602.6,604.5,604.7,47.81943255837716,0.1432646800708426,1.0780921505068444,-0.9348274704360018,618.4999999999895,604.7,590.9000000000106
2021-12-16,2330,22151282,13370280179,605.0,605.0,601.0,605.0,0.0,15515,27.777777777777697,28.08641975308639,602.0,603.5,604.3,51.82546502378334,0.3047372691828514,0.9234211742420457,-0.6186839050591944,617.5680066325077,604.3,591.0319933674922
2021-12-17,2330,30319495,18339763894,601.0,607.0,599.0,607.0,2.0,11667,44.444444444444365,31.48148148148145,602.4,603.4,603.75,53.36765404112993,0.5873185025990324,0.8562006399134431,-0.2688821373144107,615.5292189893897,603.75,591.9707810106103
2021-12-20,2330,22381761,13446342438,607.0,607.0,598.0,598.0,-9.0,18943,40.740740740740655,37.65432098765428,601.8,603.2,602.9,46.200254137694195,0.08407224954794401,0.7017749618403433,-0.6177027122923993,613.7240473021947,602.9,592.0759526978053
2021-12-21,2330,17669559,10560361874,597.0,600.0,595.0,597.0,-1.0,17336,28.518518518518434,37.90123456790119,601.4,602.2,602.15,45.46954207208119,-0.3909391709285046,0.4832321352865737,-0.8741713062150783,612.4120660687825,602.15,591.8879339312175
2021-12-22,2330,10127887,6067689422,598.0,601.0,598.0,600.0,3.0,8238,19.259259259259174,29.50617283950613,601.4,602.0,602.0,48.12050463781062,-0.519327729182919,0.28272016239267517,-0.8020478915755942,612.295630140987,602.0,591.704369859013
2021-12-23,2330,16910501,10238270336,607.0,608.0,602.0,606.0,6.0,12888,39.99999999999992,29.25925925925922,601.6,601.8,602.15,53.037812993425504,-0.13536631209808547,0.19910286749452305,-0.3344691795926085,612.5859954005316,602.15,591.7140045994684
2021-12-24,2330,12008673,7276331245,606.0,609.0,604.0,604.0,-2.0,10444,56.9841269841269,38.74779541446204,601.0,601.7,602.55,51.292594540851475,0.007456636467964017,0.16077362128921124,-0.15331698482124723,612.6192601515767,602.55,592.4807398484232
2021-12-27,2330,16771900,10193462167,604.0,610.0,604.0,606.0,2.0,16637,70.31746031746023,55.76719576719572,602.6,602.2,603.2,52.95953644697887,0.27881414162413876,0.18438172535619674,0.09443241626794202,612.3564185137996,603.2,594.0435814862005
2021-12-28,2330,35156339,21569506434,610.0,615.0,610.0,615.0,9.0,36241,79.20634920634912,68.83597883597879,606.2,603.8,604.15,59.651453643807905,1.2061875243917939,0.3887428851633162,0.8174446392284778,614.0348368727155,604.15,594.2651631272845
2021-12-29,2330,25604320,15788043027,615.0,619.0,614.0,616.0,1.0,28804,86.94444444444436,78.82275132275129,609.4,605.4,604.95,60.32678747800716,1.9987884650286105,0.710752001136375,1.2880364638922355,615.8948618081639,604.95,594.0051381918362
2021-12-30,2330,20522055,12654016133,619.0,620.0,615.0,615.0,-1.0,15565,89.16666666666659,85.10582010582006,611.2,606.4,604.95,59.25865024477142,2.5172218120799243,1.072045963325085,1.4451758487548394,615.8948618081639,604.95,594.0051381918362
2022-01-03,2330,73703302,46249716919,619.0,632.0,618.0,631.0,16.0,88508,88.26576576576569,88.1256256256256,616.6,608.8,606.1,68.78261940425165,4.171068772737499,1.6918505252075677,2.479218247529931,621.8594416144695,606.1,590.3405583855306
2022-01-04,2330,90945643,59188199534,645.0,656.0,644.0,656.0,25.0,106409,92.43243243243235,89.95495495495493,626.6,614.6,608.9,77.59556767813282,7.413586263022125,2.8361976727704796,4.577388590251646,635.500000000001,608.9,582.2999999999989
2022-01-05,2330,72505550,47582832784,669.0,669.0,646.0,650.0,-6.0,64712,89.64636278069106,90.11485365962976,633.6,619.9,611.05,72.31875556058215,9.3909024019855,4.147138618613484,5.243763783372016,643.084200473875,611.05,579.015799526125
2022-01-06,2330,57490736,36817638522,638.0,646.0,636.0,644.0,-6.0,53430,77.72675086107915,86.6018486914009,639.2,624.3,613.15,67.38388838145686,10.354430403714787,5.388596975633744,4.9658334280810426,647.9251347948509,613.15,578.374865205149
2022-01-07,2330,39847766,25358237656,643.0,646.0,632.0,634.0,-10.0,44497,59.778032912361205,75.71704885137719,643.0,627.1,614.45,60.031368602780766,10.193611255169799,6.349599831540955,3.844011423628844,650.2855968277314,614.45,578.6144031722687
2022-01-10,2330,39286754,25052138297,628.0,645.0,627.0,643.0,9.0,33453,54.54150369404601,64.01542915582884,645.4,631.0,616.35,63.85404097620392,10.669395554683888,7.213558976169542,3.4558365785143463,653.9652894445851,616.35,578.734710555415
2022-01-11,2330,36186544,23361588355,646.0,651.0,639.0,651.0,8.0,26849,56.45292560546792,56.9241540706251,644.4,635.5,618.85,66.8857971218835,11.558749116358058,8.082597004207244,3.476152112150814,658.6358014874643,618.85,579.0641985125358
2022-01-12,2330,40832298,26762357054,657.0,660.0,650.0,660.0,9.0,39164,68.84608799863031,59.94683909938147,646.4,640.0,621.9,69.94040102823762,12.841761176172781,9.034429838600351,3.80733133757243,664.3918815775444,621.9,579.4081184224556
2022-01-13,2330,39172028,25813559647,658.0,662.0,655.0,661.0,1.0,34355,78.30659536541883,67.8685363231724,649.8,644.5,624.95,70.26857078723314,13.78039727800865,9.983623326482011,3.7967739515266388,669.4268479098926,624.95,580.4731520901075
2022-01-14,2330,98768193,66094477906,673.0,673.0,661.0,672.0,11.0,83211,88.49104859335033,78.54791065246654,657.4,650.2,628.3,73.6733457603563,15.2362472463642,11.03414811045845,4.202099135905751,676.2211852941908,628.3,580.3788147058091
2022-01-17,2330,63828552,43615303577,685.0,688.0,678.0,683.0,11.0,61981,91.31436371174742,86.03733589017224,665.4,655.4,632.1,76.56367207500028,17.08073087118555,12.24346466260387,4.837266208581681,684.5057248781072,632.1,579.6942751218928
2022-01-18,2330,48802321,32742176854,678.0,681.0,662.0,662.0,-21.0,65357,82.33547160845801,87.38029463785197,667.6,656.0,635.3,62.46444286420737,16.655973245376913,13.125966379158479,3.530006866218434,686.7940773293408,635.3,583.8059226706591
2022-01-19,2330,44092247,28859030269,652.0,660.0,651.0,654.0,-8.0,50763,64.48087431693985,79.3769032123818,666.4,656.4,638.15,58.07680563200651,15.495197632616623,13.599812629850108,1.8953850027665151,687.0959906427479,638.15,589.2040093572521
2022-01-20,2330,48996473,31893527292,650.0,657.0,646.0,651.0,-3.0,39346,46.994535519125634,64.60362714817454,664.4,657.1,640.7,56.47478401444401,14.169858361848696,13.713821776249826,0.45603658559886995,686.652584258123,640.7,594.747415741877
2022-01-21,2330,53966101,34642476570,644.0,646.0,637.0,641.0,-10.0,66088,30.483231543983663,47.319547126683084,658.2,657.8,642.45,51.38642778930066,12.172286473220197,13.4055147156439,-1.2332282424237029,685.5613674104621,642.45,599.338632589538
2022-01-24,2330,48665203,31412475591,639.0,655.0,637.0,653.0,12.0,36231,26.186649523197204,34.55480552876887,652.2,658.8,644.9,56.45647958972597,11.42578671462843,13.009569115440806,-1.5837824008123764,684.41151730825,644.9,605.3884826917499
2022-01-25,2330,53927064,34582254327,643.0,645.0,638.0,641.0,-12.0,56698,15.686274509803868,24.11871852566161,648.0,657.8,646.65,50.75581663415619,9.753448878527934,12.358345068058231,-2.6048961895302973,681.9955796387618,646.65,611.3044203612382
2022-01-26,2330,33093553,21089251429,635.0,641.0,635.0,636.0,-5.0,35647,13.70082624244661,18.52458342514926,644.4,655.4,647.7,48.5557992148873,7.933201868722449,11.473316428191074,-3.540114559468625,680.3686393962124,647.7,615.0313606037877
2022-02-07,2330,64637049,41221401027,644.0,644.0,631.0,635.0,-1.0,43774,5.582491189127037,11.656530647125871,641.2,652.8,648.65,48.106681302696366,6.336903477920714,10.446033838137001,-4.109130360216287,678.5650463813805,648.65,618.7349536186194
2022-02-08,2330,43786259,27805114442,645.0,645.0,628.0,628.0,-7.0,40026,2.9681121041597165,7.417143178577821,638.6,648.4,649.3,44.97098230686654,4.45562236287185,9.247951543083971,-4.792329180212121,676.7233477168684,649.3,621.8766522831315
2022-02-09,2330,33633394,21289086984,635.0,637.0,630.0,633.0,5.0,29746,7.547514619882986,5.366039304389947,634.6,643.4,649.4,47.598406017619354,3.3297682429575843,8.064314883058694,-4.73454664010111,676.5691000955156,649.4,622.2308999044843
2022-02-10,2330,37388892,24028303016,639.0,649.0,637.0,649.0,16.0,28452,29.346264367816037,13.287297030619612,636.2,642.1,649.05,55.0023459769322,3.686096003788748,7.188671107204705,-3.502575103415957,676.0498148141838,649.05,622.0501851858161
2022-02-11,2330,28194682,18225628338,646.0,650.0,642.0,650.0,1.0,21995,56.506758194976534,31.13351239422522,639.0,641.7,649.05,55.426244900546976,4.003035463086235,6.5515439783810105,-2.5485085152947757,676.0498148141838,649.05,622.0501851858161
2022-02-14,2330,39394670,25104180949,640.0,641.0,635.0,637.0,-13.0,33928,62.409535972754306,49.42085284518233,639.4,640.3,648.7,48.96802188690551,3.168694179480667,5.874974018600942,-2.706279839120275,676.1306398029596,648.7,621.2693601970404
2022-02-15,2330,24497955,15556533655,633.0,639.0,633.0,633.0,-4.0,31907,45.84736251402912,54.92121889392002,640.4,639.5,648.65,47.14765470168303,2.1598091945535316,5.13194105379146,-2.972131859237928,676.1910602555573,648.65,621.1089397444426
2022-02-16,2330,27395771,17635435307,645.0,646.0,640.0,646.0,13.0,23136,45.9595959595959,51.40549814879315,643.0,638.8,648.8,53.23261276660368,2.381796067393452,4.581912056511858,-2.200115989118406,676.2488615428796,648.8,621.3511384571203
2022-02-17,2330,20447347,13171026165,644.0,646.0,641.0,645.0,-1.0,16116,60.606060606060545,50.80433969322856,642.2,639.2,648.5,52.729703100525846,2.448802351613949,4.155290115532276,-1.706487763918327,675.9772633280681,648.5,621.0227366719319
2022-02-18,2330,21948975,13997433486,638.0,639.0,636.0,637.0,-8.0,23892,66.66666666666661,57.744107744107716,639.6,639.3,647.35,48.76090819517517,1.8352169349592486,3.6912754794176705,-1.8560585444584219,674.7308327119531,647.35,619.969167288047
2022-02-21,2330,25769408,16320629980,633.0,636.0,632.0,632.0,-5.0,41961,42.72727272727267,56.666666666666636,638.6,639.0,645.9,46.409773655601064,0.9347130679510656,3.1399629971243495,-2.205249929173284,673.3072982980796,645.9,618.4927017019204
2022-02-22,2330,38526210,24153923316,628.0,630.0,625.0,627.0,-5.0,68303,19.636363636363583,43.01010101010098,637.4,638.9,643.65,44.11883021251059,-0.18032230441099273,2.475905936817281,-2.656228241228274,669.4591069198472,643.65,617.8408930801528
2022-02-23,2330,34561338,21606428438,624.0,629.0,623.0,625.0,-2.0,50926,8.469135802469083,23.61092405536847,633.2,638.1,640.75,43.20021113265582,-1.2114147208836812,1.7384418052770885,-2.9498565261607697,660.5578267359166,640.75,620.9421732640834
2022-02-24,2330,80672979,49358065299,618.0,619.0,604.0,604.0,-21.0,188248,5.13580246913575,11.080433969322831,625.0,633.6,637.85,34.96739011466938,-3.680659038964791,0.6546216364287125,-4.335280675393504,661.0558182359463,637.85,614.6441817640538
2022-02-25,2330,94155943,56880320916,600.0,609.0,600.0,604.0,0.0,129776,5.3676865271067635,6.324208266237224,618.4,629.0,635.35,34.967390114669385,-5.5733073333136645,-0.5909641575197631,-4.982343175793901,661.6275569640668,635.35,609.0724430359332
2022-03-01,2330,70303880,42445208215,599.0,610.0,599.0,604.0,0.0,67439,6.44465001541777,5.649379670553453,612.8,625.7,633.0,34.967390114669385,-6.992637964688811,-1.8712989189535727,-5.121339045735239,661.5657137141714,633.0,604.4342862858286
2022-03-02,2330,42428151,25528700277,601.0,605.0,600.0,601.0,-3.0,58916,7.8630897317298265,6.558475424751478,607.6,622.5,631.0,33.81748982672135,-8.264277200499123,-3.149894575262683,-5.1143826252364395,662.4960314960473,631.0,599.5039685039527
2022-03-03,2330,37103932,22373890387,603.0,607.0,601.0,602.0,1.0,65410,7.464539007092146,7.257426251413272,603.0,618.1,628.45,34.58964906495886,-9.086623870145331,-4.337240434239213,-4.749383435906118,660.6585392403888,628.45,596.2414607596113
2022-03-04,2330,65235167,38833099256,595.0,597.0,592.0,595.0,-7.0,206731,6.191166989039277,7.172931909287108,601.2,613.1,626.15,31.79335571897795,-10.185765860664219,-5.506945519524214,-4.678820341140005,660.9136304203148,626.15,591.3863695796852
2022-03-07,2330,97167600,56147025127,580.0,581.0,575.0,576.0,-19.0,297917,5.378787878787826,6.344831291639775,595.6,607.0,623.15,25.71638960729084,-12.446509404681478,-6.894858296555666,-5.551651108125812,663.8453314275741,623.15,582.4546685724258
2022-03-08,2330,88371413,49908147901,561.0,570.0,561.0,563.0,-13.0,269695,3.8591800356505708,5.143044967825916,587.4,600.1,619.55,22.541634159100308,-15.112943698088998,-8.538475376862333,-6.574468321226664,667.5061257818046,619.55,571.5938742181953
2022-03-09,2330,57512412,32761408119,567.0,573.0,567.0,568.0,5.0,112422,5.609441268670426,4.949136394369632,580.8,594.2,616.55,26.30972853977044,-16.630942717731955,-10.156968845036257,-6.473973872695698,669.2850926803037,616.55,563.8149073196962
2022-03-10,2330,49092145,28798814637,585.0,589.0,582.0,587.0,19.0,71569,22.69045549254179,10.719692265620955,577.8,590.4,614.25,38.544185577322985,-16.115062260555078,-11.34858752814002,-4.766474732415057,667.9188922933955,614.25,560.5811077066045
2022-03-11,2330,42981381,24820833930,581.0,582.0,574.0,575.0,-12.0,112158,31.23387285948857,19.844589873566957,573.8,587.5,610.55,34.633254385231496,-16.48449993928466,-12.37577001036895,-4.108729928915711,664.3290851539906,610.55,556.7709148460093
2022-03-14,2330,38562552,22131365409,574.0,577.0,572.0,572.0,-3.0,87337,35.181898846495066,29.702075732841838,573.0,584.3,606.65,33.71230772750078,-16.82540410422348,-13.265696829139856,-3.5597072750836247,659.728338331188,606.65,553.571661668812
2022-03-15,2330,84338792,47191728965,562.0,563.0,558.0,558.0,-14.0,277901,17.49482401656309,27.970198574182273,572.0,579.7,602.7,29.738138006601467,-18.0175608818339,-14.216069639678665,-3.8014912421552367,657.8728193950591,602.7,547.527180604941
2022-03-16,2330,50764807,28345633852,564.0,565.0,555.0,558.0,0.0,110732,10.351966873705948,21.009563245588065,570.0,575.4,598.95,29.73813800660147,-18.746258518060586,-15.12210741535505,-3.624151102705536,655.5520317656513,598.95,542.3479682343487
2022-03-17,2330,65820899,38121960334,578.0,583.0,575.0,582.0,24.0,65468,28.85154061624644,18.89944383550519,569.0,573.4,595.75,43.078978351176495,-17.18901297928585,-15.53548852814121,-1.653524451144639,648.452466735439,595.75,543.047533264561
2022-03-18,2330,49583448,28771454221,582.0,582.0,576.0,581.0,-1.0,39576,54.34173669467781,31.18174806154343,570.2,572.0,592.55,42.715048335739276,-15.852834702704058,-15.598957763053779,-0.25387693965027935,640.4560538971873,592.55,544.6439461028126
2022-03-21,2330,22800165,13363354969,583.0,589.0,583.0,586.0,5.0,32617,82.35294117647054,55.18207282913162,573.0,573.0,590.0,45.207508452989195,-14.226451896804406,-15.324456589803905,1.098004692999499,633.3866338864852,590.0,546.6133661135148
2022-03-22,2330,23421124,13613967252,577.0,586.0,577.0,583.0,-3.0,27371,83.33333333333327,73.34267040149389,578.0,575.0,587.55,43.971296685317654,-13.029411785096045,-14.865447628862333,1.8360358437662878,626.478010480888,587.55,548.6219895191119
2022-03-23,2330,27475008,16177424772,590.0,590.0,586.0,590.0,7.0,30970,91.17647058823525,85.6209150326797,584.4,577.2,585.7,47.57370500353746,-11.384671962132643,-14.169292495516395,2.7846205333837517,620.2201390495447,585.7,551.1798609504553
2022-03-24,2330,20769676,12232627003,587.0,592.0,585.0,591.0,1.0,21647,93.21674615792257,89.24218335983038,586.2,577.6,584.0,48.08720848387208,-9.886546209530138,-13.312743238319143,3.426197028789005,613.6108088373156,584.0,554.3891911626844
2022-03-25,2330,26794684,15984831591,597.0,598.0,595.0,598.0,7.0,29896,99.09909909909906,94.49743861508564,589.6,579.9,583.7,51.65675271015885,-8.041729210088988,-12.258540432673112,4.216811222584123,612.6074384890752,583.7,554.7925615109249
2022-03-28,2330,27954730,16298449416,581.0,586.0,580.0,584.0,-14.0,54537,88.24638592080449,93.52074372594205,589.2,581.1,582.7,44.99327874138333,-7.621525245169778,-11.331137395172444,3.709612150002666,610.0722487201866,582.7,555.3277512798135
2022-03-29,2330,15742359,9243985774,586.0,589.0,584.0,589.0,5.0,21222,76.10380856083583,87.81643119357982,590.4,584.2,581.95,47.59335800997428,-6.806590227125753,-10.426227961563105,3.6196377344373527,607.7218839047462,581.95,556.1781160952539
2022-03-30,2330,43256548,25908489513,599.0,600.0,597.0,600.0,11.0,48535,76.10380856083583,80.15133434749207,592.4,588.4,581.9,52.87128952323336,-5.213047518092594,-9.383591872869003,4.170544354776409,607.5273291624392,581.9,556.2726708375608
2022-03-31,2330,25130417,15014260610,602.0,602.0,594.0,597.0,-3.0,18860,80.28985507246374,77.49915739804516,593.6,589.9,581.65,51.35231429476281,-4.144453686022871,-8.335764235499777,4.191310549476906,606.5760907484519,581.65,556.7239092515481
2022-04-01,2330,31247086,18328227645,585.0,589.0,584.0,589.0,-8.0,53178,75.99999999999996,77.4645545444332,591.8,590.7,581.35,47.43837564473854,-3.898182692965179,-7.448247926992858,3.550065234027679,605.7653640153054,581.35,556.9346359846946
2022-04-06,2330,40726932,23547636944,578.0,580.0,575.0,578.0,-11.0,62822,46.37037037037033,67.5534084809447,590.6,589.9,581.45,42.62742925867771,-4.5383044768320815,-6.866259236960703,2.3279547601286215,605.7931715271419,581.45,557.1068284728582
2022-04-07,2330,47212937,26881649976,571.0,573.0,566.0,566.0,-12.0,130552,19.703703703703667,47.358024691358004,586.0,588.2,581.6,38.08929924136154,-5.945370780695498,-6.682081545707662,0.7367107650121643,605.51986622036,581.6,557.6801337796401
2022-04-08,2330,31406384,17821660486,567.0,570.0,566.0,567.0,1.0,75778,4.629629629629593,23.567901234567884,579.4,585.9,581.55,38.67520442242045,-6.900247562574805,-6.7257147490810905,-0.1745328134937143,605.5872627393394,581.55,557.5127372606605
2022-04-11,2330,41713758,23401330531,563.0,566.0,558.0,558.0,-9.0,130731,0.9259259259258895,8.419753086419737,571.6,582.6,580.1,35.42576771546204,-8.287683815470928,-7.038108562359058,-1.2495752531118693,606.0684423868639,580.1,554.1315576131361
2022-04-12,2330,34799056,19418030839,554.0,564.0,552.0,557.0,-1.0,69280,4.259259259259223,3.271604938271589,565.2,578.5,579.2,35.07315941828536,-9.360032061295783,-7.5024932621464036,-1.8575387991493795,606.9964026449408,579.2,551.4035973550593
2022-04-13,2330,36968137,21134384849,564.0,576.0,563.0,573.0,16.0,41249,17.333333333333297,7.506172839506156,564.2,577.4,579.25,44.578285454636294,-8.817170634961485,-7.76542873670942,-1.0517418982520654,606.9979728989335,579.25,551.5020271010665
2022-04-14,2330,20224847,11618596373,577.0,578.0,573.0,573.0,0.0,27442,31.333333333333297,17.64197530864196,565.6,575.8,580.0,44.57828545463629,-8.291371276608857,-7.870617244689307,-0.4207540319195493,606.1763251813534,580.0,553.8236748186466
2022-04-15,2330,33158930,18667922752,562.0,566.0,561.0,562.0,-11.0,99936,37.00900900900897,28.55855855855854,564.6,572.0,580.2,39.91865400149297,-8.66242452830852,-8.02897870141315,-0.63344582689537,605.7546473268525,580.2,554.6453526731476
2022-04-18,2330,16579296,9311198146,559.0,566.0,558.0,561.0,-1.0,31712,33.723294723294686,34.021879021879,565.2,568.4,579.15,39.51428824629454,-8.934190756525481,-8.210021112435616,-0.7241696440898657,606.0146608018823,579.15,552.2853391981176
2022-04-19,2330,18811242,10639032272,566.0,569.0,563.0,565.0,4.0,24598,36.38996138996135,35.70742170742168,566.8,566.0,578.35,42.04327743612114,-8.726210556336241,-8.31325900121574,-0.4129515551205003,605.891060255549,578.35,550.8089397444511
2022-04-20,2330,28240222,16016967192,570.0,570.0,562.0,570.0,5.0,28615,50.45787545787542,40.19037719037717,566.2,565.2,577.55,45.131522684432,-8.06495871224115,-8.263598943420822,0.198640231179672,605.0852501350573,577.55,550.0147498649426
2022-04-21,2330,21539083,12221437009,571.0,571.0,565.0,565.0,-5.0,28847,56.41025641025637,47.752697752697735,564.6,565.1,576.65,42.68223499561958,-7.853835943081208,-8.181646343352899,0.32781040027169084,604.58760906019,576.65,548.71239093981
2022-04-22,2330,35567672,19849449551,558.0,559.0,557.0,558.0,-7.0,81550,47.435897435897395,51.43467643467642,563.8,564.2,575.05,39.45401077846583,-8.15732852059898,-8.176782778802115,0.019454258203134955,603.4082439512777,575.05,546.6917560487223
2022-04-25,2330,49067362,26907070565,550.0,552.0,546.0,547.0,-11.0,165619,25.400641025640983,43.08226495726495,561.0,563.1,572.85,34.97708879174262,-9.179639474259943,-8.377354117893681,-0.8022853563662622,602.7048153569915,572.85,542.9951846430085
2022-04-26,2330,39549934,21628474846,550.0,551.0,544.0,546.0,-1.0,90252,10.694758672699807,27.843765711412754,557.2,562.0,570.25,34.59279268032275,-9.955756153347465,-8.693034524984437,-1.2627216283630283,599.9476430041166,570.25,540.5523569958834
2022-04-27,2330,65034122,34416315121,530.0,532.0,526.0,526.0,-20.0,217895,3.0024509803921156,13.032616892910994,548.4,557.3,567.35,27.973102716101284,-12.045810461426186,-9.363589712272788,-2.682220749153398,602.0214580022224,567.35,532.6785419977776
2022-04-28,2330,50406145,26653291522,530.0,532.0,523.0,531.0,5.0,79897,7.516339869281005,7.071183174124335,541.6,553.1,564.45,31.502120482895187,-13.147182805802117,-10.120308330978654,-3.0268744748234635,601.0422122862196,564.45,527.8577877137805
2022-04-29,2330,39960198,21586196160,547.0,547.0,535.0,538.0,7.0,41498,15.97222222222218,8.830337690631792,537.6,550.7,561.35,36.21403079868139,-13.301851362725756,-10.756616937328074,-2.545234425397682,595.813168745778,561.35,526.8868312542221
2022-05-03,2330,29502561,15790689728,538.0,540.0,530.0,531.0,-7.0,48050,21.52777777777774,15.005446623093667,534.4,547.7,558.05,33.71630614588283,-13.829846940227412,-11.371262937907941,-2.458584002319471,590.8248379095942,558.05,525.2751620904057
2022-05-04,2330,17305449,9229779558,533.0,537.0,530.0,534.0,3.0,27460,23.61111111111107,20.370370370370356,532.0,544.6,555.3,35.76121022994535,-13.846597356330108,-11.866329821592375,-1.9802675347377328,586.4133411899146,555.3,524.1866588100853
2022-05-05,2330,22540182,12209716759,543.0,544.0,539.0,542.0,8.0,26904,30.787037037037,25.30864197530863,535.2,541.8,553.5,40.98938167173857,-13.063748282264328,-12.105813513726766,-0.9579347685375623,583.2892598095339,553.5,523.7107401904661
2022-05-06,2330,34512038,18241210653,528.0,531.0,526.0,528.0,-14.0,66208,30.97860791826305,28.45891868880373,534.6,538.1,551.6,35.538417938510385,-13.41833948312717,-12.368318707606846,-1.0500207755203235,582.7730652968233,551.6,520.4269347031767
2022-05-09,2330,27309304,14249571058,523.0,524.0,520.0,520.0,-8.0,82004,23.339719029374162,28.368454661558093,531.0,534.3,549.25,32.85007352959138,-14.181414190548253,-12.730937804195127,-1.4504763863531256,582.445632242811,549.25,516.054367757189
2022-05-10,2330,44322247,22673191861,506.0,519.0,505.0,518.0,-2.0,83371,16.064586754241887,23.460971233959725,528.4,531.4,547.25,32.194393796679485,-14.777197346612638,-13.14018971267863,-1.637007633934008,582.830191118092,547.25,511.669808881908
2022-05-11,2330,28109896,14662149551,518.0,526.0,518.0,521.0,3.0,40227,23.015873015872973,20.806726266496366,525.8,528.9,545.45,34.31234105261092,-14.836261672912542,-13.479404104725413,-1.356857568187129,582.4876835128739,545.45,508.41231648712625
2022-05-12,2330,35824788,18310112210,516.0,518.0,505.0,505.0,-16.0,107513,23.015873015872973,20.6987775953293,518.4,526.8,542.05,29.09294110832138,-15.989816211490279,-13.981486526078386,-2.0083296854118924,580.7926121989757,542.05,503.3073878010242
2022-05-13,2330,30204773,15412261905,507.0,514.0,506.0,511.0,6.0,37707,17.826617826617788,21.28612128612127,515.0,524.8,538.95,33.19672009792588,-16.23274565098575,-14.43173835105986,-1.8010072999258888,577.2095086220381,538.95,500.69049137796196
2022-05-16,2330,22012610,11472463517,521.0,524.0,518.0,520.0,9.0,30034,17.94871794871791,19.59706959706958,515.0,523.0,536.85,38.908256556922154,-15.520137711547932,-14.649418223157474,-0.8707194883904581,574.4227294723145,536.85,499.2772705276855
2022-05-17,2330,25812051,13627135311,521.0,533.0,520.0,530.0,10.0,30826,39.316239316239276,25.030525030525016,517.4,522.9,535.3,44.57819101385686,-13.987238183936483,-14.516982215313275,0.5297440313767918,571.283885282166,535.3,499.31611471783395
2022-05-18,2330,33605299,18075946322,541.0,541.0,534.0,538.0,8.0,34913,64.74358974358971,40.669515669515654,520.8,523.3,533.95,48.681586806937624,-11.988673161631937,-14.011320404577008,2.0226472429450713,567.3055092900686,533.95,500.59449070993145
2022-05-19,2330,40798132,21322524192,523.0,527.0,520.0,522.0,-16.0,47232,67.66381766381762,57.241215574548896,524.2,521.3,531.55,41.986089789615235,-11.562576085334854,-13.521571540728576,1.9589954553937226,560.8448800987507,531.55,502.2551199012493
2022-05-20,2330,26111163,13784969436,524.0,532.0,523.0,530.0,8.0,21767,69.44444444444441,67.28395061728394,528.0,521.5,529.8,45.9862476598475,-10.458795457633983,-12.909016324109658,2.450220866475675,554.7527553588802,529.8,504.84724464111963
2022-05-23,2330,18919447,10040778291,533.0,534.0,528.0,528.0,-2.0,18775,60.18518518518516,65.76448243114908,529.6,522.3,528.3,45.14812154916193,-9.634365672881017,-12.25408619386393,2.619720520982913,549.6363539528248,528.3,506.96364604717513
2022-05-24,2330,19130619,10036942322,530.0,531.0,520.0,520.0,-8.0,31716,58.333333333333314,62.65432098765431,527.6,522.5,526.95,41.86156203366222,-9.516828198526127,-11.70663459479637,2.1898063962702423,546.7436858619058,526.95,507.1563141380944
2022-05-25,2330,22460245,11782306905,522.0,529.0,520.0,524.0,4.0,18352,52.32804232804231,56.94885361552028,524.8,522.8,525.85,44.0544772425572,-8.99719823202554,-11.164747322242203,2.1675490902166636,543.6294825571463,525.85,508.0705174428537
2022-05-26,2330,31542825,16336162581,523.0,525.0,513.0,514.0,-10.0,72846,32.22222222222221,47.62786596119929,523.2,523.7,525.25,39.993143206848124,-9.285269361040378,-10.788851730001838,1.5035823689614602,543.7635085815737,525.25,506.7364914184264
2022-05-27,2330,30113220,15855257581,524.0,530.0,522.0,530.0,16.0,28711,38.57142857142855,41.0405643738977,523.2,525.6,525.2,48.218552395513704,-8.128797802735335,-10.256840944548538,2.128043141813203,543.6564351920922,525.2,506.7435648079079
2022-05-30,2330,36480411,19757635264,538.0,547.0,537.0,547.0,17.0,42797,54.76190476190474,41.85185185185185,527.0,528.3,525.65,55.23907312987738,-5.773969114003648,-9.36026657843956,3.586297464435912,545.7026806188126,525.65,505.5973193811874
2022-05-31,2330,81962870,45507333341,542.0,560.0,540.0,560.0,13.0,34286,86.90476190476188,60.07936507936508,535.0,531.3,527.1,59.734839066467686,-2.826180607287938,-8.053449384209236,5.2272687769212975,552.0791913399927,527.1,502.1208086600074
2022-06-01,2330,32970903,18171598472,550.0,555.0,548.0,549.0,-11.0,33456,92.19858156028367,77.95508274231679,540.0,532.4,527.85,54.72605002265677,-1.3619453885529538,-6.715148585077979,5.353203196525025,554.4603363375983,527.85,501.23966366240177
2022-06-02,2330,26063495,14122936388,544.0,545.0,540.0,540.0,-9.0,30042,78.0141843971631,85.70584262073625,545.2,534.2,527.75,50.96094557734292,-0.9171805261416921,-5.555554973290722,4.63837444714903,554.1611718785829,527.75,501.3388281214171
